city,date,pm2_5,temperature_2m,relative_humidity_2m,wind_speed_10m,boundary_layer_height,pressure_msl
Beijing,2023-06-09,18.695833333333333,27.212500000000002,17.041666666666668,15.3125,1596.4718634583332,999.5166666666668
Beijing,2023-06-10,19.400000000000002,25.191666666666666,27.416666666666668,12.775,1316.5349337916666,1002.6416666666668
Beijing,2023-06-11,38.891666666666666,24.537499999999998,38.333333333333336,8.3125,1036.0463489583333,1005.3541666666666
Beijing,2023-06-12,35.237500000000004,24.3875,44.375,10.3125,1047.7272992916667,1006.1666666666666
Beijing,2023-06-13,38.25833333333333,26.695833333333336,37.791666666666664,7.854166666666667,1061.7023093333335,1004.3958333333334
Beijing,2023-06-14,42.875,27.879166666666666,40.25,10.241666666666667,619.9277603333334,1003.7791666666667
Beijing,2023-06-15,49.583333333333336,29.429166666666664,42.375,10.15,598.1751580833333,1003.6583333333333
Beijing,2023-06-16,51.89166666666667,31.404166666666665,37.375,12.833333333333334,1090.1449069583334,1006.0458333333332
Beijing,2023-06-17,63.94166666666666,31.333333333333332,35.625,11.450000000000001,1173.4658359166667,1007.5083333333333
Beijing,2023-06-18,72.05833333333334,28.825000000000003,49.041666666666664,10.829166666666666,1020.9778641666667,1006.4041666666667
Beijing,2023-06-19,68.675,24.375,70.25,9.154166666666667,429.34211400000004,1003.4625
Beijing,2023-06-20,74.9875,26.204166666666666,58.791666666666664,6.220833333333334,1128.8459600416666,1001.9291666666667
Beijing,2023-06-21,32.25416666666667,30.066666666666666,28.291666666666668,11.395833333333334,1051.533542375,1003.9375
Beijing,2023-06-22,32.525,32.074999999999996,26.333333333333332,11.804166666666667,1041.6229947083334,1003.4
Beijing,2023-06-23,47.98333333333333,33.5,27.333333333333332,12.825000000000001,962.2649605833334,1003.7916666666666
Beijing,2023-06-24,34.74583333333333,33.262499999999996,24.833333333333332,14.625,1267.3360839583333,1005.8416666666667
Beijing,2023-06-25,52.45416666666667,30.079166666666666,44.083333333333336,12.879166666666665,832.6493145833333,1007.6083333333332
Beijing,2023-06-26,51.38333333333333,26.462500000000002,66.0,8.083333333333334,739.5891816666667,1003.5749999999999
Beijing,2023-06-27,70.8125,30.325,47.833333333333336,10.558333333333334,686.452173625,1000.5500000000001
Beijing,2023-06-28,52.725,27.891666666666666,56.416666666666664,8.745833333333334,304.45306841666667,1001.1125000000001
Beijing,2023-06-29,60.17083333333333,28.545833333333334,49.208333333333336,7.733333333333333,771.0398904166667,999.6333333333333
Beijing,2023-06-30,37.84166666666667,31.3,39.541666666666664,12.504166666666668,604.6458053333333,998.1333333333333
Beijing,2023-07-01,31.758333333333336,32.9375,34.625,16.3125,678.9387593333333,1000.4416666666666
Beijing,2023-07-02,45.8375,32.670833333333334,37.5,12.579166666666666,1052.6783846666667,1002.8333333333334
Beijing,2023-07-03,54.90833333333333,29.65833333333333,58.833333333333336,9.283333333333333,738.6681216666666,1002.375
